user_id,signup_date,country,device_type,traffic_source
12441,2023-02-06,Australia,desktop,facebook_ads
12442,2023-09-07,Germany,tablet,direct
12443,2024-06-01,Australia,desktop,facebook_ads
12444,2023-07-04,Germany,tablet,direct
12445,2023-07-06,Brazil,mobile,referral
12446,2023-10-24,Brazil,mobile,email
12447,2023-06-12,US,tablet,google_ads
12448,2024-02-01,UK,desktop,facebook_ads
12449,2023-10-05,UK,desktop,direct
12450,2024-03-26,India,desktop,organic_search
12451,2023-09-30,UK,mobile,direct
12452,2023-08-13,India,desktop,organic_search
12453,2024-04-05,Australia,mobile,organic_search
12454,2024-04-16,US,tablet,google_ads
12455,2023-10-16,Australia,tablet,direct
12456,2023-12-16,India,mobile,facebook_ads
12457,2024-03-11,Australia,mobile,referral
12458,2023-08-27,Singapore,mobile,google_ads
12459,2024-05-20,US,desktop,email
12460,2023-08-06,Australia,desktop,google_ads
12461,2023-04-16,US,mobile,referral
12462,2023-06-16,India,tablet,referral
12463,2023-03-26,UK,desktop,referral
12464,2024-05-05,India,mobile,email
12465,2023-01-06,Singapore,mobile,google_ads
12466,2023-12-15,Canada,mobile,direct
12467,2023-07-22,UK,mobile,referral
12468,2023-12-17,India,tablet,referral
12469,2023-08-24,Germany,desktop,email
12470,2023-12-26,Germany,desktop,google_ads
12471,2023-03-31,UK,desktop,facebook_ads
12472,2024-01-26,India,desktop,google_ads
12473,2024-04-18,Brazil,desktop,referral
12474,2023-05-05,Germany,desktop,google_ads
12475,2024-02-09,Brazil,desktop,email
12476,2023-03-18,Germany,mobile,facebook_ads
12477,2024-01-11,Germany,tablet,email
12478,2023-06-15,Germany,tablet,facebook_ads
12479,2023-10-08,Germany,tablet,email
12480,2023-09-27,Germany,mobile,google_ads
12481,2023-05-28,Brazil,tablet,facebook_ads
12482,2023-08-08,Singapore,mobile,google_ads
12483,2023-07-02,US,mobile,google_ads
12484,2023-05-26,Canada,desktop,organic_search
12485,2023-02-15,US,mobile,google_ads
12486,2024-03-29,India,mobile,google_ads
12487,2024-06-17,US,mobile,facebook_ads
12488,2024-06-10,India,desktop,referral
12489,2023-03-19,Australia,mobile,email
12490,2023-09-24,UK,desktop,organic_search
12491,2024-03-14,Brazil,desktop,facebook_ads
12492,2023-10-11,Germany,tablet,facebook_ads
12493,2023-10-29,India,tablet,direct
12494,2024-04-21,Singapore,tablet,email
12495,2023-06-17,Canada,mobile,referral
12496,2023-03-12,US,mobile,google_ads
12497,2024-02-17,UK,desktop,facebook_ads
12498,2023-09-24,US,tablet,referral
12499,2023-04-24,UK,mobile,google_ads
12500,2024-04-24,Singapore,desktop,email
12501,2023-07-25,Canada,mobile,organic_search
12502,2023-11-07,India,mobile,email
12503,2023-07-18,Singapore,mobile,google_ads
12504,2024-02-15,Brazil,mobile,referral
12505,2023-12-13,India,tablet,organic_search
12506,2023-09-11,UK,mobile,organic_search
12507,2023-07-06,India,tablet,direct
12508,2023-09-04,Singapore,desktop,referral
12509,2023-09-16,Australia,tablet,google_ads
12510,2023-10-12,Singapore,mobile,google_ads
12511,2024-03-12,Canada,desktop,direct
12512,2023-07-11,Germany,mobile,google_ads
12513,2024-05-25,Brazil,mobile,email
12514,2024-04-28,US,tablet,email
12515,2023-11-01,Canada,mobile,facebook_ads
12516,2023-01-06,Brazil,mobile,direct
12517,2023-10-17,US,desktop,facebook_ads
12518,2024-03-29,Brazil,desktop,referral
12519,2023-09-04,Singapore,desktop,referral
12520,2023-11-27,Canada,desktop,email
12521,2024-02-12,Germany,desktop,organic_search
12522,2023-07-25,Canada,desktop,google_ads
12523,2023-05-31,India,mobile,email
12524,2023-10-13,Germany,mobile,facebook_ads
12525,2024-01-23,Canada,tablet,facebook_ads
12526,2023-11-30,India,mobile,direct
12527,2023-09-29,India,mobile,organic_search
12528,2024-01-02,Canada,tablet,organic_search
12529,2024-04-24,UK,mobile,direct
12530,2023-11-07,UK,mobile,email
12531,2023-04-04,Canada,tablet,facebook_ads
12532,2024-06-17,India,tablet,email
12533,2023-02-25,UK,tablet,email
12534,2023-04-15,Singapore,desktop,direct
12535,2024-03-27,Canada,tablet,organic_search
12536,2023-09-13,Germany,tablet,direct
12537,2024-02-17,US,tablet,referral
12538,2023-07-30,Australia,tablet,direct
12539,2023-03-17,US,tablet,referral
12540,2023-10-14,US,desktop,referral
12541,2023-10-26,Brazil,desktop,referral
12542,2024-05-07,Australia,tablet,direct
12543,2023-03-08,US,mobile,direct
12544,2023-10-13,Brazil,tablet,organic_search
12545,2023-08-29,Brazil,tablet,google_ads
12546,2024-05-12,Australia,tablet,email
12547,2024-04-24,Germany,tablet,email
12548,2024-02-20,Canada,mobile,organic_search
12549,2023-07-10,Germany,desktop,organic_search
12550,2024-01-20,UK,tablet,direct
12551,2023-11-29,Canada,desktop,referral
12552,2023-06-10,India,mobile,facebook_ads
12553,2024-05-25,India,tablet,direct
12554,2023-05-15,Singapore,tablet,facebook_ads
12555,2024-06-03,India,mobile,facebook_ads
12556,2024-05-12,Canada,mobile,organic_search
12557,2023-06-22,India,tablet,email
12558,2024-02-18,Brazil,tablet,direct
12559,2024-03-14,UK,desktop,referral
12560,2023-09-07,Singapore,mobile,facebook_ads
12561,2024-06-12,India,desktop,facebook_ads
12562,2023-06-16,Germany,desktop,organic_search
12563,2023-11-25,Brazil,mobile,facebook_ads
12564,2023-10-20,Canada,tablet,email
12565,2023-07-19,Canada,mobile,google_ads
12566,2024-06-07,Germany,desktop,facebook_ads
12567,2024-03-27,Brazil,tablet,facebook_ads
12568,2024-05-29,Germany,tablet,direct
12569,2023-02-12,Brazil,desktop,facebook_ads
12570,2024-02-19,Canada,desktop,direct
12571,2023-12-23,India,mobile,referral
12572,2023-10-31,UK,tablet,facebook_ads
12573,2023-03-29,India,desktop,referral
12574,2023-07-31,Germany,mobile,facebook_ads
12575,2023-02-02,UK,tablet,organic_search
12576,2024-02-29,India,mobile,email
12577,2024-06-11,India,mobile,direct
12578,2023-08-22,UK,tablet,direct
12579,2023-06-22,Australia,tablet,google_ads
12580,2023-11-04,UK,desktop,direct
12581,2023-12-27,Brazil,mobile,email
12582,2024-01-12,UK,tablet,direct
12583,2024-03-11,Germany,mobile,google_ads
12584,2023-04-03,Germany,mobile,email
12585,2023-11-06,Canada,desktop,email
12586,2023-09-07,US,mobile,facebook_ads
12587,2024-04-04,Brazil,tablet,organic_search
12588,2023-07-18,Canada,mobile,google_ads
12589,2024-04-18,Brazil,tablet,organic_search
12590,2024-04-15,Germany,mobile,organic_search
12591,2023-12-30,Australia,desktop,organic_search
12592,2023-10-16,India,mobile,organic_search
12593,2024-03-28,US,desktop,google_ads
12594,2023-03-02,Australia,mobile,organic_search
12595,2023-11-18,Australia,mobile,facebook_ads
12596,2023-03-28,Germany,mobile,referral
12597,2024-04-12,India,desktop,facebook_ads
12598,2024-03-21,Brazil,desktop,referral
12599,2023-01-14,Canada,mobile,direct
12600,2023-10-03,Brazil,desktop,facebook_ads
12601,2023-02-26,UK,tablet,facebook_ads
12602,2023-11-14,Singapore,tablet,direct
12603,2023-01-02,Germany,tablet,organic_search
12604,2023-10-31,Brazil,mobile,organic_search
12605,2023-08-06,Brazil,mobile,email
12606,2023-12-22,Australia,tablet,referral
12607,2023-09-23,India,mobile,direct
12608,2023-06-21,Brazil,mobile,referral
12609,2023-05-26,India,mobile,organic_search
12610,2024-02-20,Singapore,mobile,facebook_ads
12611,2024-05-19,Germany,tablet,facebook_ads
12612,2023-08-28,Australia,desktop,google_ads
12613,2023-03-21,Brazil,tablet,organic_search
12614,2023-08-27,US,tablet,email
12615,2024-02-24,Singapore,tablet,facebook_ads
12616,2024-01-05,US,mobile,facebook_ads
12617,2023-11-08,Brazil,mobile,facebook_ads
12618,2024-02-05,Canada,tablet,facebook_ads
12619,2024-01-20,Canada,mobile,referral
12620,2023-07-29,UK,desktop,facebook_ads
12621,2023-05-04,Australia,mobile,facebook_ads
12622,2023-02-01,UK,tablet,direct
12623,2023-07-22,UK,mobile,facebook_ads
12624,2024-02-22,Brazil,desktop,email
12625,2024-03-12,Brazil,tablet,facebook_ads
12626,2023-11-15,Brazil,mobile,facebook_ads
12627,2024-02-20,Canada,mobile,google_ads
12628,2024-05-23,Australia,desktop,organic_search
12629,2024-06-09,Canada,desktop,google_ads
12630,2024-02-02,Brazil,mobile,facebook_ads
12631,2023-08-10,India,tablet,organic_search
12632,2024-04-10,UK,desktop,email
12633,2023-11-14,Canada,tablet,organic_search
12634,2023-12-09,Singapore,desktop,google_ads
12635,2024-05-18,Australia,desktop,facebook_ads
12636,2023-05-13,Australia,mobile,email
12637,2023-08-10,Brazil,desktop,facebook_ads
12638,2024-02-06,Germany,mobile,organic_search
12639,2024-05-15,Germany,tablet,facebook_ads
12640,2023-10-05,Germany,tablet,organic_search
12641,2023-01-27,US,tablet,direct
12642,2023-08-06,Canada,tablet,facebook_ads
12643,2023-03-05,UK,tablet,organic_search
12644,2024-04-14,Germany,tablet,email
12645,2024-03-18,Australia,mobile,google_ads
12646,2023-07-07,UK,tablet,referral
12647,2024-01-02,Canada,desktop,referral
12648,2023-07-25,Germany,tablet,google_ads
12649,2023-09-27,India,desktop,organic_search
12650,2023-04-30,Australia,mobile,facebook_ads
12651,2023-12-19,UK,mobile,direct
12652,2023-03-26,US,mobile,email
12653,2023-01-20,Singapore,desktop,google_ads
12654,2023-12-09,India,tablet,facebook_ads
12655,2024-02-24,India,desktop,referral
12656,2023-07-15,UK,tablet,organic_search
12657,2023-06-20,India,tablet,email
12658,2023-01-16,Singapore,desktop,google_ads
12659,2023-10-17,US,mobile,email
12660,2023-09-09,UK,tablet,direct
12661,2023-04-01,Germany,tablet,facebook_ads
12662,2023-09-18,UK,desktop,facebook_ads
12663,2024-06-23,Australia,desktop,google_ads
12664,2023-07-09,US,mobile,google_ads
12665,2023-11-16,US,desktop,facebook_ads
12666,2023-11-22,Singapore,tablet,referral
12667,2024-05-27,Brazil,mobile,referral
12668,2023-11-18,US,desktop,email
12669,2023-12-22,US,mobile,email
12670,2023-04-28,Brazil,desktop,referral
12671,2023-07-23,Australia,mobile,direct
12672,2024-01-05,Singapore,mobile,email
12673,2023-01-20,UK,desktop,email
12674,2024-02-19,Singapore,tablet,facebook_ads
12675,2023-03-21,Singapore,mobile,direct
12676,2023-12-26,Brazil,tablet,referral
12677,2023-07-13,UK,mobile,facebook_ads
12678,2023-01-08,Brazil,mobile,google_ads
12679,2023-12-22,Singapore,mobile,organic_search
12680,2024-01-21,Canada,tablet,direct
12681,2023-05-19,Canada,desktop,direct
12682,2023-05-01,Germany,mobile,direct
12683,2023-12-30,Brazil,mobile,direct
12684,2023-01-30,Singapore,desktop,facebook_ads
12685,2023-05-14,UK,mobile,direct
12686,2023-04-17,Germany,mobile,facebook_ads
12687,2024-03-15,Brazil,tablet,organic_search
12688,2023-08-19,Brazil,desktop,email
12689,2023-10-31,Brazil,mobile,organic_search
12690,2023-08-29,US,tablet,organic_search
12691,2023-03-30,Canada,desktop,organic_search
12692,2024-04-24,Germany,tablet,referral
12693,2023-07-02,Brazil,mobile,facebook_ads
12694,2024-01-14,UK,desktop,google_ads
12695,2023-01-02,US,mobile,email
12696,2024-05-03,India,tablet,referral
12697,2023-05-09,India,mobile,facebook_ads
12698,2023-06-30,Canada,mobile,email
12699,2023-02-16,UK,tablet,direct
12700,2023-07-18,UK,tablet,google_ads
12701,2023-01-25,Canada,mobile,direct
12702,2023-11-29,UK,mobile,referral
12703,2024-03-29,Singapore,tablet,facebook_ads
12704,2023-08-07,Brazil,desktop,direct
12705,2024-02-24,US,tablet,google_ads
12706,2023-11-03,UK,tablet,facebook_ads
12707,2023-01-20,US,mobile,facebook_ads
12708,2023-08-05,US,tablet,organic_search
12709,2023-11-29,US,desktop,google_ads
12710,2024-05-08,Singapore,tablet,google_ads
12711,2023-06-12,Australia,tablet,referral
12712,2023-08-29,Germany,desktop,email
12713,2023-10-13,India,tablet,google_ads
12714,2023-10-16,Brazil,desktop,direct
12715,2023-01-21,India,desktop,organic_search
12716,2023-02-11,Australia,desktop,email
12717,2023-02-17,Germany,mobile,facebook_ads
12718,2024-04-28,Germany,tablet,referral
12719,2023-03-02,Singapore,tablet,facebook_ads
12720,2024-01-08,US,mobile,email
12721,2023-07-02,Germany,tablet,email
12722,2023-03-25,Singapore,mobile,direct
12723,2024-05-22,Australia,tablet,google_ads
12724,2024-02-15,US,mobile,direct
12725,2024-01-22,Australia,desktop,facebook_ads
12726,2024-05-31,Canada,mobile,email
12727,2023-05-23,Australia,mobile,direct
12728,2023-04-11,US,tablet,direct
12729,2023-03-11,Brazil,tablet,google_ads
12730,2023-08-20,Germany,desktop,email
12731,2024-02-18,India,desktop,facebook_ads
12732,2024-05-19,Germany,mobile,organic_search
12733,2023-09-10,Australia,desktop,facebook_ads
12734,2023-11-30,Australia,desktop,organic_search
12735,2023-01-31,Brazil,mobile,referral
12736,2023-04-09,Australia,mobile,direct
12737,2023-01-01,Germany,tablet,email
12738,2023-09-30,UK,tablet,direct
12739,2023-06-13,Brazil,mobile,facebook_ads
12740,2024-03-03,India,desktop,google_ads
12741,2023-03-30,US,tablet,google_ads
12742,2023-07-04,Australia,desktop,facebook_ads
12743,2023-10-19,Singapore,desktop,google_ads
12744,2023-09-05,Canada,tablet,direct
12745,2023-05-29,Canada,desktop,direct
12746,2023-08-20,UK,tablet,direct
12747,2023-09-16,Brazil,tablet,email
12748,2023-05-15,Australia,tablet,email
12749,2024-02-29,Brazil,tablet,email
12750,2023-06-12,UK,tablet,google_ads
12751,2023-07-21,UK,desktop,google_ads
12752,2023-07-16,Germany,mobile,email
12753,2024-03-21,Brazil,tablet,facebook_ads
12754,2024-02-02,Canada,tablet,email
12755,2023-08-07,Brazil,desktop,referral
12756,2023-02-04,Singapore,mobile,referral
12757,2024-04-21,Canada,desktop,referral
12758,2023-05-19,Canada,desktop,facebook_ads
12759,2023-11-13,India,tablet,google_ads
12760,2023-06-29,Australia,desktop,email
12761,2023-07-29,India,tablet,direct
12762,2023-08-06,Canada,mobile,facebook_ads
12763,2023-09-15,UK,desktop,facebook_ads
12764,2024-06-07,Brazil,mobile,organic_search
12765,2023-03-10,Canada,desktop,referral
12766,2023-03-03,Australia,mobile,email
12767,2024-03-31,Australia,mobile,facebook_ads
12768,2023-02-24,Canada,tablet,google_ads
12769,2023-02-05,Singapore,mobile,referral
12770,2024-01-06,India,tablet,direct
12771,2024-03-23,Germany,mobile,organic_search
12772,2023-12-04,Australia,tablet,direct
12773,2023-07-14,Germany,mobile,email
12774,2024-04-04,Australia,mobile,referral
12775,2024-04-24,Brazil,mobile,direct
12776,2024-02-05,US,tablet,organic_search
12777,2023-03-20,Germany,mobile,google_ads
12778,2024-02-04,Brazil,desktop,direct
12779,2024-02-29,US,mobile,organic_search
12780,2024-05-30,Singapore,desktop,organic_search
12781,2024-04-05,Brazil,mobile,google_ads
12782,2023-03-25,UK,mobile,referral
12783,2023-04-06,UK,tablet,referral
12784,2023-05-01,UK,mobile,facebook_ads
12785,2023-09-10,UK,mobile,email
12786,2023-05-12,Brazil,desktop,direct
12787,2023-09-07,Germany,mobile,organic_search
12788,2023-11-25,Australia,tablet,organic_search
12789,2023-03-19,Canada,tablet,email
12790,2023-02-01,UK,tablet,referral
12791,2023-04-15,Germany,mobile,organic_search
12792,2023-12-13,US,mobile,referral
12793,2023-05-19,Singapore,tablet,facebook_ads
12794,2023-02-25,Canada,tablet,google_ads
12795,2023-04-12,UK,desktop,google_ads
12796,2023-07-26,US,tablet,referral
12797,2023-01-21,India,desktop,referral
12798,2024-06-20,Australia,tablet,email
12799,2024-03-28,Australia,desktop,facebook_ads
12800,2023-12-07,Australia,desktop,referral
12801,2024-02-23,UK,tablet,facebook_ads
12802,2024-01-17,UK,tablet,google_ads
12803,2023-10-27,Brazil,desktop,google_ads
12804,2024-03-01,US,tablet,organic_search
12805,2023-04-25,India,mobile,email
12806,2024-05-11,Germany,tablet,referral
12807,2023-01-02,UK,tablet,facebook_ads
12808,2023-10-29,Singapore,tablet,facebook_ads
12809,2023-03-29,Canada,tablet,email
12810,2023-02-05,UK,tablet,direct
12811,2023-11-02,Germany,desktop,google_ads
12812,2023-11-01,Australia,mobile,organic_search
12813,2024-04-17,US,tablet,referral
12814,2024-01-12,Singapore,mobile,referral
12815,2024-06-17,UK,tablet,referral
12816,2023-07-11,US,desktop,google_ads
12817,2024-03-11,UK,desktop,facebook_ads
12818,2023-02-05,UK,tablet,email
12819,2023-07-04,Germany,desktop,facebook_ads
12820,2023-12-25,US,desktop,organic_search
12821,2023-04-08,India,mobile,direct
12822,2023-08-11,UK,tablet,email
12823,2024-03-18,US,tablet,referral
12824,2023-07-03,UK,tablet,google_ads
12825,2023-03-11,US,tablet,organic_search
12826,2023-11-12,Australia,desktop,referral
12827,2023-01-03,Germany,mobile,referral
12828,2023-07-15,Australia,mobile,direct
12829,2024-01-26,Brazil,tablet,organic_search
12830,2023-12-29,UK,desktop,email
12831,2024-02-16,Singapore,tablet,facebook_ads
12832,2024-02-28,Canada,mobile,email
12833,2023-07-02,Singapore,mobile,google_ads
12834,2023-06-20,Australia,tablet,email
12835,2023-01-28,Australia,desktop,email
12836,2024-04-15,Germany,mobile,email
12837,2023-01-22,US,desktop,email
12838,2023-06-25,India,desktop,google_ads
12839,2023-05-23,Brazil,mobile,referral
12840,2023-08-14,Germany,mobile,email
12841,2023-09-22,UK,mobile,email
12842,2023-03-15,Germany,desktop,organic_search
12843,2024-05-29,India,mobile,google_ads
12844,2024-05-01,India,tablet,google_ads
12845,2023-10-27,Brazil,tablet,direct
12846,2023-07-26,UK,tablet,direct
12847,2023-01-02,UK,tablet,facebook_ads
12848,2024-05-31,Canada,mobile,organic_search
12849,2023-11-07,Canada,desktop,referral
12850,2024-05-16,Brazil,mobile,direct
12851,2024-05-13,Brazil,mobile,direct
12852,2023-06-17,Australia,desktop,google_ads
12853,2023-11-13,US,tablet,facebook_ads
12854,2024-05-17,Germany,tablet,email
12855,2023-10-27,Singapore,mobile,direct
12856,2023-12-16,Canada,tablet,email
12857,2023-03-26,Germany,tablet,direct
12858,2023-01-27,Germany,mobile,organic_search
12859,2024-05-24,Canada,desktop,facebook_ads
12860,2024-03-31,US,mobile,direct
12861,2023-04-02,Germany,tablet,facebook_ads
12862,2023-08-26,US,tablet,direct
12863,2023-08-17,UK,tablet,organic_search
12864,2023-09-27,US,tablet,facebook_ads
12865,2024-01-22,Canada,desktop,google_ads
12866,2023-01-16,India,desktop,direct
12867,2024-02-23,Germany,desktop,organic_search
12868,2023-04-30,Brazil,mobile,google_ads
12869,2023-02-05,Singapore,desktop,email
12870,2023-09-01,US,mobile,direct
12871,2023-09-05,Brazil,desktop,facebook_ads
12872,2024-02-17,Germany,desktop,email
12873,2024-04-29,US,tablet,email
12874,2023-11-14,India,tablet,google_ads
12875,2024-05-18,Australia,tablet,organic_search
12876,2023-03-06,India,desktop,email
12877,2023-04-22,Brazil,desktop,organic_search
12878,2023-01-14,Brazil,tablet,referral
12879,2024-01-17,Singapore,desktop,referral
12880,2023-03-21,Brazil,tablet,organic_search
12881,2023-02-22,Germany,desktop,facebook_ads
12882,2024-03-02,India,desktop,facebook_ads
12883,2024-04-21,US,tablet,referral
12884,2023-12-10,Singapore,mobile,facebook_ads
12885,2023-11-03,Canada,mobile,google_ads
12886,2023-08-13,Germany,mobile,referral
12887,2024-04-09,Singapore,tablet,facebook_ads
12888,2023-06-25,UK,tablet,google_ads
12889,2023-10-03,Singapore,tablet,email
12890,2024-01-23,Canada,tablet,referral
12891,2024-03-01,Germany,mobile,referral
12892,2024-06-10,US,desktop,direct
12893,2023-10-17,Australia,desktop,email
12894,2024-05-14,UK,desktop,organic_search
12895,2023-11-17,India,mobile,facebook_ads
12896,2024-06-01,India,mobile,referral
12897,2023-10-10,Australia,desktop,direct
12898,2024-02-08,Brazil,desktop,direct
12899,2024-05-13,Singapore,desktop,email
12900,2023-06-04,US,desktop,direct
12901,2023-07-31,UK,desktop,email
12902,2023-01-17,Singapore,desktop,direct
12903,2024-03-17,UK,tablet,google_ads
12904,2024-01-29,Australia,tablet,referral
12905,2023-09-29,Australia,desktop,direct
12906,2023-05-29,Brazil,mobile,email
12907,2024-03-23,Brazil,desktop,referral
12908,2023-05-12,Germany,mobile,facebook_ads
12909,2023-12-10,US,mobile,direct
12910,2023-05-26,Canada,mobile,direct
12911,2023-04-06,Australia,mobile,organic_search
12912,2024-04-19,UK,mobile,direct
12913,2023-07-02,Australia,tablet,google_ads
12914,2024-04-04,Canada,desktop,direct
12915,2023-11-27,Germany,tablet,organic_search
12916,2024-06-09,India,mobile,direct
12917,2023-03-29,US,tablet,facebook_ads
12918,2024-03-13,Australia,mobile,direct
12919,2024-04-23,Australia,tablet,google_ads
12920,2023-04-04,Australia,mobile,email
12921,2023-10-14,Germany,mobile,facebook_ads
12922,2023-02-11,Australia,desktop,direct
12923,2023-02-03,Canada,mobile,organic_search
12924,2024-05-03,Canada,desktop,organic_search
12925,2023-05-01,Singapore,tablet,direct
12926,2023-06-11,Singapore,desktop,organic_search
12927,2023-06-26,Germany,desktop,google_ads
12928,2024-04-11,Singapore,tablet,referral
12929,2024-01-05,Singapore,desktop,direct
12930,2024-01-06,Singapore,desktop,organic_search
12931,2024-04-22,Germany,tablet,direct
12932,2023-10-15,Australia,desktop,direct
12933,2023-05-10,India,mobile,facebook_ads
12934,2023-01-19,UK,tablet,direct
12935,2023-09-15,Singapore,mobile,organic_search
12936,2023-01-14,US,mobile,facebook_ads
12937,2024-02-09,Singapore,desktop,email
12938,2023-12-22,Australia,tablet,direct
12939,2024-05-27,Brazil,mobile,google_ads
12940,2023-10-26,UK,desktop,email
12941,2023-11-06,Canada,desktop,referral
12942,2024-03-15,Germany,mobile,email
12943,2023-09-25,US,mobile,organic_search
12944,2023-03-13,Canada,tablet,facebook_ads
12945,2023-01-31,Australia,mobile,direct
12946,2023-12-20,Canada,desktop,organic_search
12947,2023-01-22,Brazil,mobile,email
12948,2024-04-26,US,desktop,email
12949,2023-07-23,Brazil,mobile,organic_search
12950,2024-04-28,Germany,tablet,email
12951,2024-03-29,Australia,desktop,google_ads
12952,2023-04-09,Australia,desktop,email
12953,2024-03-19,Brazil,desktop,facebook_ads
12954,2023-02-26,Canada,mobile,email
12955,2023-06-22,India,tablet,organic_search
12956,2023-06-09,Canada,tablet,direct
12957,2023-05-03,India,desktop,direct
12958,2024-01-12,Singapore,mobile,facebook_ads
12959,2023-02-01,Australia,desktop,referral
12960,2023-09-14,Singapore,tablet,direct
12961,2023-04-11,Germany,tablet,email
12962,2023-11-10,Singapore,tablet,referral
12963,2024-03-25,Germany,mobile,email
12964,2023-12-24,Brazil,mobile,direct
12965,2023-07-17,US,desktop,facebook_ads
12966,2023-04-13,India,desktop,email
12967,2023-08-17,Singapore,mobile,organic_search
12968,2023-10-30,Singapore,desktop,direct
12969,2024-02-16,UK,desktop,facebook_ads
12970,2023-03-29,Canada,tablet,facebook_ads
12971,2024-04-14,US,tablet,facebook_ads
12972,2023-02-14,US,tablet,email
12973,2023-11-08,Brazil,mobile,organic_search
12974,2023-08-17,Australia,desktop,organic_search
12975,2023-12-16,Singapore,tablet,referral
12976,2023-12-24,India,tablet,direct
12977,2024-03-02,Australia,desktop,referral
12978,2023-06-15,Brazil,desktop,google_ads
12979,2024-05-10,US,mobile,facebook_ads
12980,2024-05-13,India,mobile,email
12981,2023-04-03,Brazil,desktop,facebook_ads
12982,2023-05-02,Australia,mobile,direct
12983,2023-08-05,US,tablet,email
12984,2024-05-29,Canada,mobile,google_ads
12985,2023-08-06,UK,tablet,referral
12986,2023-04-12,Germany,mobile,facebook_ads
12987,2024-05-22,Canada,mobile,google_ads
12988,2024-04-20,Singapore,mobile,google_ads
12989,2024-05-05,Brazil,desktop,referral
12990,2023-06-30,UK,tablet,facebook_ads
12991,2024-02-12,India,desktop,organic_search
12992,2023-11-05,India,tablet,referral
12993,2024-01-20,Singapore,mobile,google_ads
12994,2023-01-06,Canada,tablet,email
12995,2024-03-21,Brazil,tablet,organic_search
12996,2023-07-23,India,desktop,facebook_ads
12997,2023-02-28,Canada,desktop,direct
12998,2024-03-29,Canada,desktop,email
12999,2023-10-13,Canada,tablet,organic_search
13000,2023-01-01,Australia,tablet,direct
13001,2024-02-15,Australia,desktop,email
13002,2023-07-08,Germany,tablet,direct
13003,2023-06-26,Brazil,tablet,organic_search
13004,2023-11-28,Australia,tablet,facebook_ads
13005,2023-05-26,Germany,desktop,google_ads
13006,2023-12-20,Germany,tablet,referral
13007,2023-12-25,Singapore,mobile,organic_search
13008,2023-11-13,Brazil,desktop,email
13009,2023-04-10,Brazil,desktop,organic_search
13010,2023-10-30,Brazil,mobile,direct
13011,2023-01-03,UK,tablet,organic_search
13012,2023-04-19,Brazil,desktop,google_ads
13013,2023-09-27,Brazil,desktop,referral
13014,2024-05-29,US,tablet,organic_search
13015,2023-11-13,India,tablet,email
13016,2023-09-28,US,desktop,direct
13017,2023-12-07,India,tablet,direct
13018,2024-01-11,India,tablet,email
13019,2024-01-18,India,desktop,referral
13020,2023-12-18,India,desktop,facebook_ads
13021,2023-01-10,US,mobile,email
13022,2023-04-25,Brazil,desktop,email
13023,2023-04-09,Brazil,desktop,email
13024,2024-01-26,Canada,tablet,organic_search
13025,2023-01-28,Brazil,mobile,organic_search
13026,2024-05-06,Canada,mobile,email
13027,2024-06-02,Singapore,tablet,referral
13028,2023-12-01,Germany,mobile,direct
13029,2024-01-21,Singapore,desktop,organic_search
13030,2024-04-23,Germany,tablet,referral
13031,2024-04-03,Singapore,mobile,referral
13032,2023-10-21,Australia,tablet,facebook_ads
13033,2024-01-18,UK,mobile,referral
13034,2024-05-15,Brazil,tablet,referral
13035,2023-06-22,Singapore,mobile,google_ads
13036,2024-03-27,UK,desktop,referral
13037,2024-03-14,Canada,desktop,email
13038,2023-11-27,US,desktop,google_ads
13039,2023-08-22,Singapore,tablet,direct
13040,2024-03-30,Germany,mobile,referral
13041,2023-11-16,UK,mobile,referral
13042,2023-01-06,Canada,mobile,facebook_ads
13043,2023-12-23,US,mobile,organic_search
13044,2023-09-09,UK,tablet,organic_search
13045,2023-06-12,UK,tablet,email
13046,2023-05-25,US,desktop,google_ads
13047,2023-03-22,Brazil,mobile,google_ads
13048,2023-10-10,Singapore,mobile,referral
13049,2023-09-07,India,mobile,email
13050,2023-04-06,Canada,tablet,email
13051,2024-05-22,Singapore,desktop,referral
13052,2023-06-03,Singapore,tablet,email
13053,2023-07-13,India,tablet,organic_search
13054,2023-03-31,India,desktop,direct
13055,2024-04-20,Canada,tablet,organic_search
13056,2023-05-29,UK,tablet,facebook_ads
13057,2024-05-08,Canada,desktop,direct
13058,2023-07-01,US,desktop,direct
13059,2023-07-13,Australia,tablet,google_ads
13060,2023-08-17,India,desktop,facebook_ads
13061,2024-05-19,India,mobile,organic_search
13062,2024-06-23,Singapore,desktop,direct
13063,2023-04-13,Germany,mobile,organic_search
13064,2023-09-10,Germany,tablet,email
13065,2024-02-02,Singapore,tablet,direct
13066,2024-01-04,Singapore,mobile,facebook_ads
13067,2023-08-18,Singapore,desktop,direct
13068,2023-04-13,Germany,tablet,google_ads
13069,2023-10-30,UK,desktop,facebook_ads
13070,2024-05-13,Germany,tablet,direct
13071,2023-03-31,UK,mobile,direct
13072,2024-03-01,UK,desktop,direct
13073,2023-04-18,UK,desktop,google_ads
13074,2023-04-13,UK,mobile,direct
13075,2024-04-03,Canada,desktop,google_ads
13076,2024-04-06,Canada,tablet,facebook_ads
13077,2024-01-06,Germany,mobile,google_ads
13078,2024-06-09,Australia,desktop,organic_search
13079,2023-08-24,UK,desktop,email
13080,2023-09-22,UK,mobile,organic_search
